sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,41
UTL-00-zone_operator,UTL-06-zone_operator,41
UTL-01-crew_dispatch,UTL-00-zone_operator,52
UTL-01-crew_dispatch,UTL-02-cyber_defense,59
UTL-01-crew_dispatch,UTL-07-crew_dispatch,56
UTL-02-cyber_defense,UTL-01-crew_dispatch,68
UTL-02-cyber_defense,UTL-03-communications,64
UTL-02-cyber_defense,UTL-08-cyber_defense,65
UTL-03-communications,UTL-02-cyber_defense,75
UTL-03-communications,UTL-04-resource_allocation,72
UTL-03-communications,UTL-09-communications,74
UTL-04-resource_allocation,UTL-03-communications,62
UTL-04-resource_allocation,UTL-05-critical_load,64
UTL-04-resource_allocation,UTL-10-resource_allocation,62
UTL-05-critical_load,UTL-04-resource_allocation,47
UTL-05-critical_load,UTL-11-critical_load,45
UTL-06-zone_operator,UTL-00-zone_operator,62
UTL-06-zone_operator,UTL-07-crew_dispatch,68
UTL-06-zone_operator,UTL-12-zone_operator,66
UTL-07-crew_dispatch,UTL-01-crew_dispatch,87
UTL-07-crew_dispatch,UTL-06-zone_operator,85
UTL-07-crew_dispatch,UTL-08-cyber_defense,81
UTL-07-crew_dispatch,UTL-13-crew_dispatch,80
UTL-08-cyber_defense,UTL-02-cyber_defense,87
UTL-08-cyber_defense,UTL-07-crew_dispatch,84
UTL-08-cyber_defense,UTL-09-communications,89
UTL-08-cyber_defense,UTL-14-cyber_defense,86
UTL-09-communications,UTL-03-communications,89
UTL-09-communications,UTL-08-cyber_defense,89
UTL-09-communications,UTL-10-resource_allocation,87
UTL-09-communications,UTL-15-communications,91
UTL-10-resource_allocation,UTL-04-resource_allocation,84
UTL-10-resource_allocation,UTL-09-communications,83
UTL-10-resource_allocation,UTL-11-critical_load,84
UTL-10-resource_allocation,UTL-16-resource_allocation,83
UTL-11-critical_load,UTL-05-critical_load,57
UTL-11-critical_load,UTL-10-resource_allocation,56
UTL-11-critical_load,UTL-17-critical_load,57
UTL-12-zone_operator,UTL-06-zone_operator,75
UTL-12-zone_operator,UTL-13-crew_dispatch,75
UTL-12-zone_operator,UTL-18-zone_operator,77
UTL-13-crew_dispatch,UTL-07-crew_dispatch,89
UTL-13-crew_dispatch,UTL-12-zone_operator,90
UTL-13-crew_dispatch,UTL-14-cyber_defense,92
UTL-13-crew_dispatch,UTL-19-crew_dispatch,87
UTL-14-cyber_defense,UTL-08-cyber_defense,89
UTL-14-cyber_defense,UTL-13-crew_dispatch,90
UTL-14-cyber_defense,UTL-15-communications,91
UTL-14-cyber_defense,UTL-20-cyber_defense,92
UTL-15-communications,UTL-09-communications,92
UTL-15-communications,UTL-14-cyber_defense,91
UTL-15-communications,UTL-16-resource_allocation,94
UTL-15-communications,UTL-21-communications,89
UTL-16-resource_allocation,UTL-10-resource_allocation,75
UTL-16-resource_allocation,UTL-15-communications,82
UTL-16-resource_allocation,UTL-17-critical_load,77
UTL-16-resource_allocation,UTL-22-resource_allocation,79
UTL-17-critical_load,UTL-11-critical_load,55
UTL-17-critical_load,UTL-16-resource_allocation,55
UTL-17-critical_load,UTL-23-critical_load,54
UTL-18-zone_operator,UTL-12-zone_operator,61
UTL-18-zone_operator,UTL-19-crew_dispatch,60
UTL-18-zone_operator,UTL-24-zone_operator,58
UTL-19-crew_dispatch,UTL-13-crew_dispatch,80
UTL-19-crew_dispatch,UTL-18-zone_operator,83
UTL-19-crew_dispatch,UTL-20-cyber_defense,86
UTL-19-crew_dispatch,UTL-25-crew_dispatch,85
UTL-20-cyber_defense,UTL-14-cyber_defense,90
UTL-20-cyber_defense,UTL-19-crew_dispatch,89
UTL-20-cyber_defense,UTL-21-communications,84
UTL-20-cyber_defense,UTL-26-cyber_defense,84
UTL-21-communications,UTL-15-communications,90
UTL-21-communications,UTL-20-cyber_defense,85
UTL-21-communications,UTL-22-resource_allocation,86
UTL-21-communications,UTL-27-communications,83
UTL-22-resource_allocation,UTL-16-resource_allocation,69
UTL-22-resource_allocation,UTL-21-communications,65
UTL-22-resource_allocation,UTL-23-critical_load,70
UTL-23-critical_load,UTL-17-critical_load,37
UTL-23-critical_load,UTL-22-resource_allocation,40
UTL-24-zone_operator,UTL-18-zone_operator,41
UTL-24-zone_operator,UTL-25-crew_dispatch,43
UTL-25-crew_dispatch,UTL-19-crew_dispatch,56
UTL-25-crew_dispatch,UTL-24-zone_operator,55
UTL-25-crew_dispatch,UTL-26-cyber_defense,52
UTL-26-cyber_defense,UTL-20-cyber_defense,59
UTL-26-cyber_defense,UTL-25-crew_dispatch,60
UTL-26-cyber_defense,UTL-27-communications,61
UTL-27-communications,UTL-21-communications,49
UTL-27-communications,UTL-26-cyber_defense,51
