sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,19
UTL-00-zone_operator,UTL-02-cyber_defense,14
UTL-00-zone_operator,UTL-08-cyber_defense,13
UTL-01-crew_dispatch,UTL-00-zone_operator,34
UTL-01-crew_dispatch,UTL-04-resource_allocation,34
UTL-02-cyber_defense,UTL-00-zone_operator,11
UTL-03-communications,UTL-04-resource_allocation,31
UTL-03-communications,UTL-06-zone_operator,34
UTL-04-resource_allocation,UTL-01-crew_dispatch,34
UTL-04-resource_allocation,UTL-03-communications,34
UTL-04-resource_allocation,UTL-05-critical_load,31
UTL-04-resource_allocation,UTL-07-crew_dispatch,31
UTL-04-resource_allocation,UTL-10-resource_allocation,33
UTL-05-critical_load,UTL-04-resource_allocation,23
UTL-05-critical_load,UTL-07-crew_dispatch,29
UTL-06-zone_operator,UTL-03-communications,23
UTL-06-zone_operator,UTL-11-critical_load,20
UTL-07-crew_dispatch,UTL-04-resource_allocation,25
UTL-07-crew_dispatch,UTL-05-critical_load,26
UTL-08-cyber_defense,UTL-00-zone_operator,14
UTL-09-communications,UTL-11-critical_load,15
UTL-10-resource_allocation,UTL-04-resource_allocation,22
UTL-11-critical_load,UTL-06-zone_operator,13
UTL-11-critical_load,UTL-09-communications,17
