sender,recipient,messages
HUM-00-ngo,HUM-03-assessment,66
HUM-00-ngo,HUM-04-clinic,55
HUM-00-ngo,HUM-05-shelter,57
HUM-00-ngo,HUM-06-depot,52
HUM-01-transport,HUM-02-local_authority,60
HUM-01-transport,HUM-05-shelter,64
HUM-01-transport,HUM-06-depot,54
HUM-02-local_authority,HUM-01-transport,40
HUM-02-local_authority,HUM-03-assessment,44
HUM-02-local_authority,HUM-04-clinic,41
HUM-03-assessment,HUM-00-ngo,48
HUM-03-assessment,HUM-02-local_authority,38
HUM-04-clinic,HUM-00-ngo,52
HUM-04-clinic,HUM-02-local_authority,41
HUM-05-shelter,HUM-00-ngo,42
HUM-05-shelter,HUM-01-transport,37
HUM-06-depot,HUM-00-ngo,107
HUM-06-depot,HUM-01-transport,93
HUM-06-depot,HUM-13-shelter,89
HUM-06-depot,HUM-24-ngo,94
HUM-07-hub,HUM-09-transport,79
HUM-07-hub,HUM-10-local_authority,67
HUM-07-hub,HUM-11-assessment,67
HUM-07-hub,HUM-13-shelter,68
HUM-08-ngo,HUM-09-transport,69
HUM-08-ngo,HUM-10-local_authority,64
HUM-08-ngo,HUM-11-assessment,62
HUM-08-ngo,HUM-12-clinic,61
HUM-09-transport,HUM-07-hub,64
HUM-09-transport,HUM-08-ngo,60
HUM-09-transport,HUM-10-local_authority,58
HUM-09-transport,HUM-12-clinic,57
HUM-10-local_authority,HUM-07-hub,62
HUM-10-local_authority,HUM-08-ngo,64
HUM-10-local_authority,HUM-09-transport,61
HUM-10-local_authority,HUM-11-assessment,60
HUM-10-local_authority,HUM-12-clinic,61
HUM-11-assessment,HUM-07-hub,56
HUM-11-assessment,HUM-08-ngo,56
HUM-11-assessment,HUM-10-local_authority,57
HUM-12-clinic,HUM-08-ngo,107
HUM-12-clinic,HUM-09-transport,107
HUM-12-clinic,HUM-10-local_authority,107
HUM-12-clinic,HUM-13-shelter,102
HUM-12-clinic,HUM-18-local_authority,106
HUM-13-shelter,HUM-06-depot,100
HUM-13-shelter,HUM-07-hub,103
HUM-13-shelter,HUM-12-clinic,98
HUM-13-shelter,HUM-26-local_authority,101
HUM-14-depot,HUM-17-transport,43
HUM-14-depot,HUM-18-local_authority,45
HUM-14-depot,HUM-20-clinic,42
HUM-15-hub,HUM-17-transport,47
HUM-15-hub,HUM-18-local_authority,46
HUM-15-hub,HUM-19-assessment,46
HUM-16-ngo,HUM-18-local_authority,36
HUM-17-transport,HUM-14-depot,38
HUM-17-transport,HUM-15-hub,39
HUM-17-transport,HUM-19-assessment,38
HUM-18-local_authority,HUM-12-clinic,76
HUM-18-local_authority,HUM-14-depot,76
HUM-18-local_authority,HUM-15-hub,79
HUM-18-local_authority,HUM-16-ngo,78
HUM-18-local_authority,HUM-19-assessment,79
HUM-19-assessment,HUM-15-hub,47
HUM-19-assessment,HUM-17-transport,43
HUM-19-assessment,HUM-18-local_authority,46
HUM-20-clinic,HUM-14-depot,23
HUM-21-shelter,HUM-22-depot,54
HUM-21-shelter,HUM-23-hub,52
HUM-21-shelter,HUM-24-ngo,53
HUM-21-shelter,HUM-25-transport,58
HUM-22-depot,HUM-21-shelter,47
HUM-22-depot,HUM-24-ngo,44
HUM-23-hub,HUM-21-shelter,60
HUM-23-hub,HUM-24-ngo,60
HUM-23-hub,HUM-27-assessment,63
HUM-24-ngo,HUM-06-depot,76
HUM-24-ngo,HUM-21-shelter,75
HUM-24-ngo,HUM-22-depot,77
HUM-24-ngo,HUM-23-hub,75
HUM-24-ngo,HUM-26-local_authority,76
HUM-25-transport,HUM-21-shelter,35
HUM-26-local_authority,HUM-13-shelter,71
HUM-26-local_authority,HUM-24-ngo,65
HUM-27-assessment,HUM-23-hub,30
