cluster_id,application,regime,information_condition,feature_block,eligible_actions,selected_actions,action_coverage,low_consensus_eligible,low_consensus_selected,low_consensus_escalated,low_consensus_abstained_or_unserved,harmful_actions,harmful_action_rate,mean_causal_utility,operator_escalation_slots,consensus_threshold,residual_threshold
commercial|compound|private_fragmented|66101,commercial,compound,private_fragmented,kpi_confidence,20,10,0.5,3,3,0,0,1,0.1,0.5516118573647744,5,0.88,0.25
commercial|compound|private_fragmented|66102,commercial,compound,private_fragmented,kpi_confidence,20,10,0.5,8,3,2,3,0,0.0,0.5071831481641941,5,0.88,0.25
commercial|compound|private_fragmented|66103,commercial,compound,private_fragmented,kpi_confidence,20,10,0.5,6,3,2,1,6,0.6,-0.004684940204443102,5,0.88,0.25
commercial|compound|private_fragmented|66104,commercial,compound,private_fragmented,kpi_confidence,19,10,0.5263157894736842,6,3,1,2,1,0.1,0.605203302658379,5,0.88,0.25
commercial|compound|private_fragmented|66105,commercial,compound,private_fragmented,kpi_confidence,19,10,0.5263157894736842,4,2,0,2,0,0.0,0.5484039564724308,5,0.88,0.25
commercial|compound|private_fragmented|66106,commercial,compound,private_fragmented,kpi_confidence,20,10,0.5,4,3,0,1,0,0.0,0.5247673497924217,5,0.88,0.25
commercial|compound|private_fragmented|66107,commercial,compound,private_fragmented,kpi_confidence,20,10,0.5,8,4,3,1,6,0.6,0.06115626144183468,5,0.88,0.25
commercial|compound|private_fragmented|66108,commercial,compound,private_fragmented,kpi_confidence,19,10,0.5263157894736842,4,2,1,1,0,0.0,0.46103006227037513,5,0.88,0.25
commercial|compound|private_fragmented|66109,commercial,compound,private_fragmented,kpi_confidence,20,10,0.5,6,4,0,2,1,0.1,0.31308908885984926,5,0.88,0.25
commercial|compound|private_fragmented|66110,commercial,compound,private_fragmented,kpi_confidence,20,10,0.5,6,4,1,1,1,0.1,0.2714813435864912,5,0.88,0.25
commercial|compound|private_fragmented|66111,commercial,compound,private_fragmented,kpi_confidence,19,10,0.5263157894736842,6,3,2,1,1,0.1,0.4915569343832661,5,0.88,0.25
commercial|compound|private_fragmented|66112,commercial,compound,private_fragmented,kpi_confidence,20,10,0.5,7,4,1,2,2,0.2,0.3403366562424298,5,0.88,0.25
commercial|compound|private_fragmented|66113,commercial,compound,private_fragmented,kpi_confidence,20,10,0.5,1,1,0,0,0,0.0,0.38466974677727533,5,0.88,0.25
commercial|compound|private_fragmented|66114,commercial,compound,private_fragmented,kpi_confidence,20,10,0.5,7,1,2,4,1,0.1,0.5436637744161766,5,0.88,0.25
commercial|compound|private_fragmented|66115,commercial,compound,private_fragmented,kpi_confidence,20,10,0.5,4,2,1,1,1,0.1,0.5986345351893323,5,0.88,0.25
commercial|compound|private_fragmented|66116,commercial,compound,private_fragmented,kpi_confidence,20,10,0.5,6,3,0,3,0,0.0,0.6607436591096134,5,0.88,0.25
commercial|compound|private_fragmented|66117,commercial,compound,private_fragmented,kpi_confidence,19,10,0.5263157894736842,4,1,2,1,1,0.1,0.18611029805089835,5,0.88,0.25
commercial|compound|private_fragmented|66118,commercial,compound,private_fragmented,kpi_confidence,20,10,0.5,11,7,1,3,7,0.7,-0.2737896572252539,5,0.88,0.25
commercial|compound|private_fragmented|66119,commercial,compound,private_fragmented,kpi_confidence,20,10,0.5,5,1,2,2,0,0.0,0.34418626260212337,5,0.88,0.25
