sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,59
UTL-00-zone_operator,UTL-05-critical_load,57
UTL-01-crew_dispatch,UTL-00-zone_operator,43
UTL-01-crew_dispatch,UTL-04-resource_allocation,45
UTL-01-crew_dispatch,UTL-06-zone_operator,42
UTL-02-cyber_defense,UTL-03-communications,35
UTL-03-communications,UTL-02-cyber_defense,80
UTL-03-communications,UTL-04-resource_allocation,77
UTL-03-communications,UTL-05-critical_load,79
UTL-03-communications,UTL-22-resource_allocation,81
UTL-04-resource_allocation,UTL-01-crew_dispatch,87
UTL-04-resource_allocation,UTL-03-communications,77
UTL-04-resource_allocation,UTL-05-critical_load,80
UTL-04-resource_allocation,UTL-08-cyber_defense,79
UTL-05-critical_load,UTL-00-zone_operator,98
UTL-05-critical_load,UTL-03-communications,98
UTL-05-critical_load,UTL-04-resource_allocation,98
UTL-05-critical_load,UTL-07-crew_dispatch,99
UTL-05-critical_load,UTL-21-communications,97
UTL-06-zone_operator,UTL-01-crew_dispatch,48
UTL-06-zone_operator,UTL-19-crew_dispatch,43
UTL-07-crew_dispatch,UTL-05-critical_load,83
UTL-07-crew_dispatch,UTL-08-cyber_defense,75
UTL-07-crew_dispatch,UTL-10-resource_allocation,75
UTL-07-crew_dispatch,UTL-13-crew_dispatch,76
UTL-08-cyber_defense,UTL-04-resource_allocation,59
UTL-08-cyber_defense,UTL-07-crew_dispatch,61
UTL-08-cyber_defense,UTL-11-critical_load,60
UTL-09-communications,UTL-11-critical_load,43
UTL-09-communications,UTL-12-zone_operator,38
UTL-10-resource_allocation,UTL-07-crew_dispatch,70
UTL-10-resource_allocation,UTL-12-zone_operator,72
UTL-10-resource_allocation,UTL-21-communications,72
UTL-11-critical_load,UTL-08-cyber_defense,43
UTL-11-critical_load,UTL-09-communications,45
UTL-11-critical_load,UTL-13-crew_dispatch,41
UTL-12-zone_operator,UTL-09-communications,59
UTL-12-zone_operator,UTL-10-resource_allocation,58
UTL-12-zone_operator,UTL-22-resource_allocation,63
UTL-13-crew_dispatch,UTL-07-crew_dispatch,45
UTL-13-crew_dispatch,UTL-11-critical_load,40
UTL-14-cyber_defense,UTL-17-critical_load,61
UTL-14-cyber_defense,UTL-18-zone_operator,53
UTL-14-cyber_defense,UTL-19-crew_dispatch,55
UTL-14-cyber_defense,UTL-20-cyber_defense,53
UTL-15-communications,UTL-16-resource_allocation,17
UTL-16-resource_allocation,UTL-15-communications,30
UTL-16-resource_allocation,UTL-18-zone_operator,28
UTL-17-critical_load,UTL-14-cyber_defense,29
UTL-18-zone_operator,UTL-14-cyber_defense,46
UTL-18-zone_operator,UTL-16-resource_allocation,51
UTL-18-zone_operator,UTL-20-cyber_defense,47
UTL-19-crew_dispatch,UTL-06-zone_operator,69
UTL-19-crew_dispatch,UTL-14-cyber_defense,68
UTL-19-crew_dispatch,UTL-26-cyber_defense,68
UTL-20-cyber_defense,UTL-14-cyber_defense,41
UTL-20-cyber_defense,UTL-18-zone_operator,40
UTL-21-communications,UTL-05-critical_load,104
UTL-21-communications,UTL-10-resource_allocation,99
UTL-21-communications,UTL-23-critical_load,98
UTL-21-communications,UTL-25-crew_dispatch,98
UTL-22-resource_allocation,UTL-03-communications,72
UTL-22-resource_allocation,UTL-12-zone_operator,75
UTL-22-resource_allocation,UTL-23-critical_load,71
UTL-23-critical_load,UTL-21-communications,71
UTL-23-critical_load,UTL-22-resource_allocation,72
UTL-23-critical_load,UTL-24-zone_operator,69
UTL-23-critical_load,UTL-25-crew_dispatch,68
UTL-24-zone_operator,UTL-23-critical_load,51
UTL-24-zone_operator,UTL-26-cyber_defense,46
UTL-25-crew_dispatch,UTL-21-communications,72
UTL-25-crew_dispatch,UTL-23-critical_load,69
UTL-25-crew_dispatch,UTL-26-cyber_defense,70
UTL-25-crew_dispatch,UTL-27-communications,67
UTL-26-cyber_defense,UTL-19-crew_dispatch,69
UTL-26-cyber_defense,UTL-24-zone_operator,69
UTL-26-cyber_defense,UTL-25-crew_dispatch,71
UTL-27-communications,UTL-25-crew_dispatch,40
